lat,lng
56.8,53.2
51.7,55.4
50.4,30.5
54.3,48.4
32.1,118.8
45,34.1
45.5,-73.6
-38.7,-72.6
48.9,2.3
50,36.3
50,36.3
31,121.4
-22.8,-43.2
55.2,61.4
58.6,49.7
28.6,115.9
49.4,32.1
56.2,44.2
28.6,115.9
40.5,43
49.4,32.1
45,34.1
45,34.1
45,34.1
45,34.1
29.9,121.5
41.1,-73.4
48.5,35
-34.6,-58.5
53.3,34.4
33.7,-84.1
56.9,35.9
48.5,35
48,37.9
56.1,47.3
55.2,61.4
-34.4,19.2
28.6,115.9
57,41
29.9,121.5
55.2,61.4
47.9,35.3
34.1,-118.3
47.9,35.3
40.7,-80.1
55.7,37.6
59.9,30.3
55.8,49.2
29.9,121.5
57.6,39.9
54.8,32
55.2,61.4
55.8,49.2
51.8,55.1
53.2,50.1
55.7,37.6
48.9,37.6
41.1,-73.4
28.6,115.9
-22.8,-43.2
55,50.1
50.6,36.6
51.7,39.2
56.2,47.3
-40.6,-73.1
56.9,53.2
56.9,53.2
47.5,19.1
29.9,121.5
56.1,47.3
28.6,115.9
52.6,36.3
28.6,115.9
35.7,140
56.4,52.3
17.4,78.5
54.3,48.4
55,60.1
13.8,100.5
-23.3,-46.7
55.2,61.4
-21.5,-47.3
51.7,39.2
54.9,52.3
55.7,37.6
28.6,115.9
37.5,126.7
56.9,35.9
47.9,35.3
48.9,2.3
38.6,-121.5
32.1,118.8
40.7,-74.2
40.2,44.5
48.7,44.5
48,37.8
54.3,48.4
-25.4,-49.3
37.8,-97.8
-33.9,151.2
28.6,115.9
50.5,30.5
48.5,32.3
53,36.1
55.2,61.4
50.6,36.6
55.3,61.4
46.3,48
29.9,121.5
28.6,115.9
55.2,61.4
51.5,46
56.1,40.4
-20,-43.9
51.5,46
37.8,-97.8
30.3,120.2
45.5,-73.6
31,121.4
28.6,115.9
55.9,48.3
36.7,117
45.5,-73.6
50.5,30.5
41.7,-87.8
10.5,-66.9
55.2,61.4
28.6,115.9
51.7,55.4
57,41
57.8,40.9
23.1,113.3
45,34.1
23.5,121
23.5,121
52.8,52.3
46.5,30.7
55.2,61.4
14.1,-87.2
48.7,44.5
64.6,39.8
64.6,39.8
30.3,120.2
53.9,27.6
30.3,120.2
50,36.3
37.5,127
55.8,38.4
32.6,-96.9
48.5,35
29.9,121.5
47,28.9
56.4,41.3
56.2,47.3
54.9,52.4
29.9,121.5
50.4,30.5
58.3,48.3
28.6,115.9
55.2,61.4
51.5,46
56.2,47.3
55.7,37.6
50.5,30.5
29.9,121.5
48.9,2.3
53,36.1
50.5,30.5
50.9,34.8
19.4,-99.1
54.6,52.5
29.9,121.5
29.9,121.5
55.7,37.6
29.9,121.5
55.3,61.4
48.7,44.5
25,121.5
39.9,116.4
55.2,61.4
51.2,16.2
55.2,61.4
30.3,120.2
34.1,-118.3
48.7,44.5
-33.7,150.9
48.5,32.3
41.7,44.8
55.8,37.6
29.9,121.5
27.4,95.6
55.7,37.6
30.3,120.2
56.2,47.3
54.6,52.5
54.3,48.4
44,21
57,23.8
53.7,23.8
28.6,115.9
55.2,61.4
50,36.3
51.8,55.1
29.9,121.5
52.6,39.6
29.9,121.5
-40.6,-73.1
45.4,27.1
30.3,120.2
44,43.1
28.6,115.9
29.9,121.5
45.3,-73.9
52.6,39.6
55.9,48.3
23.1,113.3
55.2,61.4
50.9,7
34.3,108.9
28.6,115.9
35.1,138.9
29.1,119.6
45.5,-73.6
55.7,12.1
56.3,44
13.8,100.5
40,45
30.3,120.2
50.9,34.8
29.9,121.5
50.9,34.8
29.9,121.5
56.1,47.3
28.6,115.9
30.3,120.2
28.6,115.9
31,121.4
50.6,36.6
55.8,49.2
13.8,100.5
48.8,37.6
30.7,104.1
30.7,104.1
28.6,115.9
50.4,30.5
57,41
24.9,67.1
51.2,58.3
29.9,121.5
49.4,32.1
23.5,121
55,50.1
55.7,37.6
56.8,53.2
36,-86
20,77
41.4,-75.7
29.9,121.5
55.7,37.6
37.5,127
29.9,121.5
29.9,121.5
48.5,35
55.3,61.4
37.5,127
55.8,49.2
54.8,32
45.1,16.3
52.2,20.8
28.6,115.9
48.9,2.3
48.9,2.3
44.9,24.9
53,36.1
47,28.8
48.9,24.7
30.3,120.2
29.9,121.5
55.8,38.4
30.6,114.3
55.7,37.6
51.7,36.2
51.3,22.6
28.6,115.9
48.5,32.3
50.5,30.5
30.6,114.3
39.9,32.8
32.1,118.8
51.5,-0.1
28.6,115.9
28.6,115.9
48.9,2.3
48.8,41
30.3,120.2
55,50.1
55.3,61.4
19.4,-99.1
29.9,121.5
24.9,67.1
55.7,37.6
28.6,115.9
32.1,118.8
28.6,115.9
50,36.3
52.7,41.4
60,10.8
28.6,115.9
28.6,115.9
58.6,49.7
22.6,88.4
52.7,41.4
55.2,61.4
29.9,121.5
28.6,115.9
50.6,36.6
52.8,52.3
35.9,139.6
29.9,121.5
51.7,36.2
28.6,115.9
34,-118.3
56.9,40.5
55,60.4
-34.9,-56.2
51.3,58.2
32.6,-96.9
31,121.4
-18.4,-49.2
55,60.1
-40.6,-73.1
28.6,77.2
51.7,55.4
56.2,47.3
29.7,-91.3
49.1,33.4
47.9,35.3
19.4,-99.1
55.7,37.6
29.9,121.5
29,-111.7
56.3,44
39.9,116.4
56.7,22.5
46,25
30.3,120.2
54.3,48.4
55.7,37.6
48.5,35
39.9,116.4
42,43.5
-29.8,-51.2
47.5,19.1
47.3,39.5
28.6,115.9
47.2,10.9
51.5,46
45.5,-73.6
52.8,52.3
55.7,37.6
55.7,37.6
30.7,104.1
43.8,-70.3
46.1,-73.9
29.9,121.5
56.8,53.2
36.3,59.6
28.6,115.9
58.5,31.3
29.9,121.5
41,64
29.9,121.5
34,-118.3
35.6,139.7
55,59
56.2,47.3
55.2,59.7
31.8,120
-40.6,-73.1
28.6,115.9
54.3,48.4
-34.9,-57.9
54.2,86.6
30.3,120.2
52.4,4.9
51.7,55.4
28.6,115.9
28.6,115.9
47,28.9
28.6,115.9
47.1,51.9
45,39
55.7,37.6
40.4,-3.7
40.4,-3.7
29.9,121.5
55.2,61.4
24.1,120.7
56.9,35.9
33.9,-84.3
29.9,121.5
28.6,115.9
30,70
55.7,37.6
51.2,58.3
48.9,2.3
53.2,50.1
48.9,2.3
48.5,35
50.4,30.5
49.8,6.2
51.2,58.3
51.8,55.1
29.9,121.5
23,120.2
53,36.1
28.6,115.9
54.6,21.8
55.2,61.4
48,37.8
34,-117.9
51.8,55.1
29.9,121.5
30.7,104.1
56.2,47.3
48.5,35
49.4,32.1
50.6,36.6
28.6,115.9
30.3,120.2
52.8,52.3
55.7,37.6
48.9,2.3
48.9,2.3
47.2,39.7
56.9,24.1
56.3,44
48.9,2.3
39.9,116.4
51.7,55.4
30.3,120.2
51.2,71.4
56.2,47.3
52.2,21
28.6,115.9
55.7,37.6
47.3,39.9
54.3,48.4
58,56.3
37.5,127
55.2,61.4
51.3,58.2
54.6,39.7
30.3,120.2
54.3,48.4
54.9,52.3
55.2,61.4
37.8,-97.8
44.4,26.1
56.1,47.3
19.4,-99.1
51.7,36.2
40,45
54.8,32
44.8,10
56.2,47.3
29.9,121.5
45.3,-73.9
37.5,127
50,36.3
54.6,53.7
19.4,-99.1
58.6,49.7
28.6,115.9
30.6,114.3
57.8,40.9
51.8,55.1
23.1,113.3
51.9,36.3
23.5,121
29.9,121.5
48.5,32.3
55.2,61.4
57,24.1
48.9,2.3
41.8,-87.7
48.6,45.7
45.5,-73.6
44.5,11.3
28.6,115.9
51.2,58.3
28.6,115.9
-39.8,-73.2
55.8,38
48.5,32.3
32.8,-96.9
56.5,-3
29.9,121.5
55,60.4
51.3,37.8
55,60.1
29.9,121.5
57,41
28.6,115.9
48.5,32.3
55.1,36.6
51,39.5
51.8,55.1
32.1,118.8
30.3,120.2
54.3,48.4
28.6,115.9
57,24.1
23.1,113.3
28.6,115.9
31,121.4
31,121.4
48.1,46.1
30.3,120.2
48.6,22.3
30.3,120.2
56.2,47.3
50.5,30.5
56.1,47.5
50.5,30.5
55.3,38.7
59.5,32
28.6,115.9
32.1,118.8
37.8,-97.8
28.6,115.9
55,59
51.8,55.1
29.9,121.5
42.9,-78.9
29.9,121.5
48,37.8
56.2,47.3
51.7,55.4
55.7,37.6
48.9,2.3
29.9,121.5
55.9,38.4
55.2,61.4
48.5,35
29.9,121.5
-27.6,-48.6
53.1,36.2
48.7,44.5
41,64
37.5,15.1
48.5,32.3
-31.1,-61.2
51.2,58.3
48.5,32.3
36.7,117
28.6,115.9
29.9,121.5
50.5,36.7
29.9,121.5
48.5,35
53.9,27.6
-23.5,-46.6
28.6,115.9
36.7,117
55.9,26.5
-2.2,-79.9
30.3,120.2
51.7,55.4
30.2,67
39.9,116.4
29.9,121.5
29.9,121.5
58.3,57.8
48.5,32.3
54.9,52.3
-40.6,-73.1
24.8,121
23.9,120.7
51.7,39.2
42.9,-78.9
52.4,4.9
50.4,30.5
28.6,115.9
55.2,61.4
51.8,55.1
54.3,48.4
45.5,-73.6
29.9,121.5
34.3,108.9
56.2,47.3
23.5,121
48.9,37.6
37.8,-97.8
54.8,56
46.3,48
20,77
-15.8,-47.8
40.2,44.5
38.7,-76.8
-24,-46.3
53.9,27.6
52.2,7
21,105.9
47,28.8
45,39
-40.6,-73.1
36.1,103.8
23.1,113.3
57.4,41.3
29.9,121.5
25,102.7
55.7,37.6
54.6,52.8
45.5,-73.6
57.6,39.9
29.9,121.5
41,75
55.2,59.7
52.7,41.4
48.5,35
56.3,44
28.6,115.9
41.2,-73.2
52.7,41.4
34,-118.3
45.5,-73.6
54.9,52.3
49.6,34.5
64.6,39.8
53.2,50.1
55.8,49.2
47,28.8
30,70
46,25
56.8,53.2
48.5,35
56.9,35.9
56.1,47.3
56.5,53.8
42.4,-71.1
45.5,-73.6
29.9,121.5
36.7,117
54.9,52.3
28.6,115.9
55.2,61.4
29.9,121.5
32.1,118.8
23.5,121
46.3,48
29.9,121.5
48.5,32.3
32.1,118.8
32.1,118.8
30,70
51.3,9.5
55.7,37.6
36.7,117
53.2,50.1
48.3,25.9
56.1,47.3
48.7,44.5
28.6,115.9
28.6,115.9
56.6,47.9
29.9,121.5
45.5,-73.6
36.7,117
-25.4,-49.3
54.8,56
53.1,36.2
44.8,-93.2
56.9,53.2
51.5,-0.3
45.5,-73.6
48.5,32.3
45,42
39.9,116.4
51.3,58.2
48.5,35
56.2,47.3
30.7,104.1
40.5,-74.2
37.5,127
58.1,57.8
46,25
30.6,114.3
34,9
23.5,121
54.7,20.5
56.9,35.9
58.6,49.7
35.7,139.7
29.9,121.5
55.7,37.6
48.5,35
47.5,19.1
55.8,38
51.7,36.2
47.9,35.3
55.2,61.4
50.9,4.4
45.3,-73.9
29.9,121.5
30.3,120.2
36.7,117
32.1,118.8
57,25
28.6,115.9
56.7,22.5
29.9,121.5
54.8,56
55.8,49.2
45,39
48,37.9
55.3,61.4
56.8,53.2
39.9,116.4
59.2,39.9
56,24
29.9,121.5
48.5,32.3
55.2,61.4
51.7,55.4
56.9,53.2
25,121.5
36.7,117
45,42
29.9,121.5
28.6,115.9
29.6,106.6
31.8,120
46.5,30.7
22.6,120.4
29.9,121.5
48.5,32.3
41.1,-73.4
52.7,41.4
40,45
37.5,127
32.1,118.8
54.3,48.4
55.8,49.2
35.6,139.8
23.7,90.4
55.7,12.6
53.2,50.1
22.3,114.2
35.6,139.8
30.7,104.1
29.9,121.5
56.2,47.3
24.1,120.7
51.3,58.2
56.9,53.2
32.1,118.8
30.3,120.2
29.9,121.5
47.9,35.3
47.5,42.2
28.6,115.9
46.3,48
49.8,73.1
48.9,2.3
31,121.4
56.2,47.3
45.5,-73.6
48.5,35
46.3,48
35.6,139.8
56.8,23.9
3.4,-76.6
45,39
-40.6,-73.1
31.5,34.8
46,25
55.2,61.4
42,43.5
54.8,32
48.5,35
31.8,120
29.9,121.5
22.5,114.1
46.3,48
30.3,120.2
25,121.5
32.1,118.8
53,36.1
53.4,59
55.8,37.6
50.4,30.5
56.4,37.5
53.9,27.6
29.9,121.5
48.3,25.9
46.5,6.8
56.3,38.1
55.7,37.6
36.7,117
37.7,-77.9
31.8,120
43.6,2.3
54.8,56
24.9,118.6
28.6,115.9
58,56.3
24.9,67.1
37.8,-97.8
51.9,36.3
55,50.1
40.6,-83.1
28.6,115.9
51.8,55.1
56.4,24.2
30.3,120.2
-22.8,-43.2
48.3,25.9
30.7,104.1
35.6,139.8
23.5,121
26.1,119.3
59.4,13.5
54.3,48.4
54.3,48.4
57.2,65.5
51.9,36.3
32.1,118.8
51.7,36.2
35.6,139.8
28.6,115.9
30.3,120.2
-39.8,-73.2
56.9,37.4
54.8,56
41.1,-73.4
52.7,41.4
48.9,2.3
56.3,44
56.8,53.2
36.8,127.2
51.7,55.4
55.7,37.6
45.5,-73.6
57.1,24.5
28.6,115.9
40.7,-73.8
37.5,127
51.9,36.3
15.5,-88
45.3,-73.9
23.5,121
55.9,48.3
41.1,-73.4
29.9,121.5
51.8,55.1
48.9,37.6
31,121.4
55,50.1
45.3,-73.9
30.3,120.2
54.8,56
52.6,36.3
39.9,116.4
19.4,-99.1
49.1,33.4
45,42
30.3,120.2
46.5,30.7
56.4,41.3
54.2,37.6
29.9,121.5
55.2,61.4
31,36
56.7,22.5
32.1,118.8
23.5,121
56.1,40.4
46,25
25,121.5
24.1,120.7
48.5,32.3
57,24.1
48.7,44.5
29.9,121.5
45.5,-73.6
29.9,121.5
55.6,51.8
49.4,32.1
56.3,44
32.5,-115
48.7,44.5
48.8,37.6
51.7,55.4
55.7,37.6
29.9,121.5
55.3,61.4
30.3,120.2
23.5,121
31.8,120
19.4,-99
25,121.5
43.6,39.7
51.2,58.3
19.7,-101.1
23.5,121
56.9,35.9
39.9,116.4
50,36.3
64.6,39.8
40.1,-82.9
29.9,121.5
56.9,35.9
57,24.1
25,121.5
50.4,30.5
50.4,30.5
46.7,38.3
42,43.5
32.1,118.8
55.7,37.6
55,60.1
51.5,46
35.7,139.7
48.5,32.3
29.9,121.5
48.9,2.3
42.3,-83.1
42,43.5
31,121.4
56.3,38.7
28.6,115.9
56.2,47.3
55.2,61.4
55.7,37.6
39,-77.5
29.9,121.5
56.8,53.2
54.7,20.5
54.7,25.3
30.3,120.2
48.9,2.3
48,37.9
55.8,37.6
50,26.6
30.3,120.2
54.8,56
34.3,108.9
47.6,-122.3
53.9,27.6
56.9,53.2
23.7,90.4
36.2,-96
55.7,21.1
28.6,115.9
23.6,87.1
47,28.8
55.7,37.6
54.3,48.4
29,-111.7
56.3,44
52.6,39.6
51.7,55.4
23.5,121
28.6,115.9
50.4,30.5
55.2,61.4
52.6,39.6
55.8,37.6
25,121.5
51.2,58.3
51.3,9.5
-34.6,-58.4
48.9,2.3
47,28.8
54.8,56
28.6,115.9
-2.5,-44.3
55.7,37.6
7.8,-72.2
-39.8,-73.2
43.6,25.8
55.7,12.5
45.5,-73.6
51.2,58.3
29.9,121.5
53.2,50.1
41,64
29.9,121.5
54.2,45.2
28.6,115.9
29.9,121.5
54.8,56
55.2,61.4
55.2,61.4
37.8,-122.1
48,37.8
47.2,39.7
24.9,67.1
28.6,115.9
29.9,121.5
28.6,115.9
48.5,35
30.3,120.2
28.2,113.1
-20.5,-47.4
55.7,37.6
25,121.5
53.5,49.3
56.1,40.4
29.9,121.5
48.9,37.6
51.3,58.2
40.2,44.5
30.7,104.1
55.9,48.3
50.4,80.3
36.7,117
30.3,120.2
36.7,117
50.4,30.5
47,28.9
41,75
51.9,36.3
49.8,24
56.4,41.3
28.6,115.9
28.6,115.9
28.6,115.9
43.7,13
56.1,40.4
59.3,18.1
47,8
23.5,121
22.3,114.2
40,45
30.3,120.2
48.9,2.3
28.6,115.9
20,77
29.9,121.5
53.1,36.2
48.5,32.3
45,39
48.9,2.3
50.4,30.5
34,-117.9
49.8,30.1
42.7,23.3
50,36.3
17.4,78.5
30.3,120.2
22.3,114.2
29.9,121.5
48.7,44.5
53.4,83.8
29.9,121.5
49.6,34.5
24.9,118.6
54.8,32
50.8,25.3
55,60.1
28.6,115.9
30.3,120.2
55.2,61.4
1,32
28.6,115.9
70.1,25
54.8,56
28.6,115.9
50.6,36.6
48.5,35
31.9,117.3
51.7,55.4
25,121.5
48.3,25.9
46,25
23.5,121
45.5,-73.6
33.4,120.1
48.7,44.5
48.9,2.3
55.2,61.4
56.3,44
49.4,32.1
29.9,121.5
51.2,58.3
30.3,120.2
32.1,118.8
23.5,121
48.9,2.3
47.4,40.1
30.7,104.1
44.5,-92.9
28.6,115.9
54.3,48.4
48.9,2.3
54.8,56
58.6,49.7
37.7,-83.1
48.5,35
37.8,128.9
40,45
51.2,58.3
51.7,55.4
51.7,39.2
40.4,-3.7
55.8,60.7
30.7,104.1
35.7,51.3
55.7,37.6
45.2,9.2
55,50.1
32.6,-85.1
50.7,3.2
-34.8,-58.2
48.7,44.5
31.9,117.3
48.6,39.3
-10.2,-48.3
56.2,47.3
56.2,101.6
55,60.4
57,24.1
25,121.5
55.2,61.4
55.7,37.6
39.9,116.4
38.9,-77.1
45.5,-73.6
47.2,38.9
55,50.1
58,56.3
40.4,-3.7
25,121.5
50.4,30.5
48,37.8
56.3,38.1
56.9,35.9
55.8,49.2
39.8,44.7
25,121.5
44.5,34.2
30.3,120.2
35.2,115.4
52.8,52.3
55.7,37.6
46.3,6.1
39,-77.5
56.9,53.2
30.3,120.2
50,36.3
37.5,127
53.9,27.6
45.5,-73.6
45,39
48.9,2.3
55.4,37.8
56.2,47.3
22.2,114
35.9,139.8
49.4,32.1
32.1,118.8
55.4,43.8
55.1,21.9
59.9,30.3
50.4,30.5
48.5,35
30.3,120.2
32.8,-96.9
44.9,24.9
56.3,44
48.5,35
30.3,120.2
31,121.4
50.5,30.5
55.2,61.4
26.1,-81.8
47.5,42.2
55.7,12.5
36.7,117
45.5,-73.6
29.9,121.5
45.5,-73.6
51.5,46
53.2,50.1
48.9,2.3
31.9,117.3
29.9,121.5
51.3,37.5
30.3,120.2
53.3,34.4
56.3,44
28.6,115.9
62,129.7
30.3,120.2
40,45
28.6,115.9
66,57.5
10.2,-68
47.2,39.7
32.1,118.8
47,28.8
59.5,32
39.9,116.4
29.9,121.5
53.2,45
54.7,20.5
51.7,55.4
47,28.8
25.3,55.3
54.7,20.5
56.3,44
29.9,121.5
30.7,104.1
56,37.9
54.3,48.4
51.7,39.2
46,25
52.6,39.6
41.4,2.2
52.6,39.6
36.7,117
55.7,37.6
56.2,47.3
37.5,127
34.8,113.7
-37.1,-73.2
55.2,61.4
46.3,48
59.9,30.3
48.3,25.9
25,121.3
28.6,115.9
50.6,36.6
50.4,30.5
55.2,61.4
29.9,121.5
54.3,48.4
55.9,48.3
41.1,-8.6
56.2,47.3
55.8,37.6
55.7,37.6
36.1,103.8
57,54
47.5,19.1
51.7,55.4
50.4,30.5
56.2,47.3
29.9,121.5
30.3,120.2
40.7,14.6
-40.6,-73.1
50.3,83.5
30.7,104.1
56.3,44
17.4,78.5
35.7,51.4
24.8,121
-33.5,143.2
30.6,114.3
55.9,48.3
52.7,41.4
57,24.3
43.1,12.1
35.4,-96.9
-13,-38.5
56.9,53.2
49.4,32.1
29.9,121.5
29.9,121.5
26.1,119.3
39.9,116.4
23.5,121
55.7,37.6
54.2,37.6
55.8,38.2
39.1,-84.3
53,36.1
39.9,116.4
48.5,35
49,38.4
-34.7,-58.3
50.3,26.6
55,73.4
38.3,-105.1
48.9,2.3
-38.7,-72.6
55.2,61.4
29.9,121.5
26.5,80.4
55.9,37.7
49.6,34.5
29.9,121.5
35.3,-2.9
40.3,-3.8
30.3,120.2
53.2,45
53.2,45
56.1,101.6
46.4,34.2
32.1,118.8
45,41.1
50.3,28.7
54.6,52.5
28.6,115.9
42,43.5
54.5,36.3
36.7,117
28.6,115.9
-33.5,-70.7
-22.8,-43.2
28.6,115.9
29.9,121.5
51.5,46
23.5,121
52.7,41.4
47.6,-122.3
55.8,49.2
29.9,121.5
45.5,-73.6
30.6,114.3
55.7,37.6
37.5,127
29.9,121.5
56.3,44
47.5,19.1
29.9,121.5
-39.8,-73.2
34,-117.9
28.6,115.9
51.3,9.5
39,-77
56.5,85
45.5,-73.6
57,41
55.2,61.4
30.3,120.2
28.6,115.9
54.3,48.4
23.1,113.3
50.4,30.5
55.9,37.8
54.3,48.4
-39.8,-73.2
45.5,-73.6
46.3,20
31.9,131.4
45.5,-73.6
29.9,121.5
55.8,49.2
52.2,20.8
10.5,-66.9
55.4,42.5
17.4,78.5
40.4,-3.7
55.3,61.4
45.5,-73.6
51.8,55.1
56.1,40.4
55.7,12.6
-40.6,-73.1
39.9,116.4
-33.5,-70.7
45,-93.2
20,77
49.1,33.4
37.3,-121.9
28.6,115.9
52.7,41.4
29.9,121.5
48.9,2.3
29.9,121.5
55.9,38.4
46.2,21.3
55.7,38.1
50.4,30.5
48.5,32.3
41.7,44.8
29.9,121.5
58.6,49.7
-22.8,-43.2
55.9,37.8
22.6,120.3
45,41.1
30.1,31.3
31,121.4
41.3,69.3
48.5,35
52.7,58.7
23.5,121
58.6,49.7
52.2,4.5
45,39
30.3,120.2
47,28.8
56.8,53.2
56.2,47.3
46.5,41
48,37.8
29.9,121.5
51.7,36.2
50.9,7
32.1,118.8
57,24.1
56.2,47.3
53,36.1
30.3,120.2
55.8,49.2
29.9,121.5
23.5,121
25,102.7
29.9,121.5
45.5,-73.6
55.8,49.2
1,32
32.1,118.8
56.2,47.3
29.9,121.5
50.4,30.5
55.7,37.6
22.5,114.1
-22.7,-42.9
48.5,32.3
34.1,-118.3
41.2,-112
55.3,52
39.9,116.4
48.5,35
23.1,120.2
56.9,53.2
16.5,107.6
41.2,-73.2
39.9,116.4
45,39
50.4,30.5
53,28
54.3,48.4
51.8,55.1
33.9,-117.9
29.9,121.5
30.3,120.2
20,77
31,121.4
-18.8,-41.9
46.3,20
45,34.1
47.2,39.7
57.3,60.1
-33.5,-70.7
45.5,-73.6
55.8,37.6
55.7,37.6
51.7,55.4
31,121.4
23.5,121
29.9,121.5
48.5,35
28.6,115.9
22.3,114.2
51.3,9.5
47.2,39.7
51.7,55.4
38.7,-77.2
19.4,-99.1
55.9,48.3
33.8,3.2
50.4,30.5
29.9,121.5
28.6,115.9
28.6,115.9
10.5,-66.6
29.9,121.5
45.5,-73.6
28.6,115.9
29.9,121.5
58.5,50
28.6,115.9
28.6,115.9
45.5,-73.6
48.5,32.3
48.6,39.3
55.2,61.4
31.9,117.3
28.6,115.9
54.4,43.8
55.2,61.4
50.6,36.6
37.8,128.9
-38.7,-72.6
54.9,43.3
25,121.5
-3.3,-41.4
51.7,39.2
52.5,5.7
46.3,48
56.1,40.4
28.6,115.9
45.7,11.9
39.9,116.4
57.8,40.9
56.1,47.3
45.3,-73.9
56.9,53.2
50.5,30.5
55.7,37.6
50.3,26.9
47.9,35.3
48,37.9
29.9,121.5
29.9,121.5
51.8,55.1
55.1,73.1
28.6,115.9
53.5,49.3
56.6,47.9
31.9,117.3
29.9,121.5
48.3,25.9
29,-111.7
49.4,27
41.9,-88
50.7,3.2
45.5,-73.6
28.6,115.9
54.2,45.2
55.2,61.4
29.9,121.5
39.9,116.4
48.7,44.5
48.5,35
48.5,35
48.5,35
16.5,80.6
23.5,121
57,24.1
56.4,37.5
28.6,115.9
28.6,115.9
56.9,35.9
29.9,121.5
48.3,25.9
45.5,-73.6
54.8,56
47.2,39.7
48.7,44.5
55.7,37.6
30.3,120.2
28.6,115.9
28.6,115.9
31.8,120
23.5,121
39.9,116.4
55.3,61.4
29.9,121.5
32.1,118.8
47.5,19.1
54.3,48.4
53.2,50.1
56.1,47.5
53.2,50.1
-39.8,-73.2
29.9,121.5
55.7,37.6
50.9,34.8
48.5,35
51.5,46
39.9,116.4
35.2,115.4
50.9,34.8
29.9,121.5
29.9,121.5
-40.6,-73.1
19.7,-101.1
54.6,52.8
29.9,121.5
49.4,32.1
55.7,37.6
55.7,37.6
25,121.5
25,121.5
38,-87.5
28.6,115.9
48,37.8
50.5,30.5
52.8,52.3
29.9,121.5
45.5,-73.6
55.7,38
30.3,120.2
39,-77.5
22.5,114.1
50.6,137
29.9,121.5
54.3,48.4
30.6,114.3
51.9,36.3
46.4,34.2
56.1,47.3
58.6,49.9
55,50.1
29.9,121.5
47.6,-122.3
54.6,52.5
29.9,121.5
45,39
54.8,32
45.5,-73.6
55.8,49.2
25,121.5
34.7,113.5
52.8,52.3
48,37.8
48.9,2.3
46.9,26.3
50.5,30.5
50.6,36.6
40.5,-3.4
28.6,115.9
30.7,104.1
22.2,114
56.4,52.3
55.2,61.4
55.5,47.5
56.4,41.3
35.7,-85.7
29.9,121.5
55.8,49.2
56.1,47.3
-22.8,-43.2
29.9,121.5
47.2,39.7
58.5,31.3
51.7,35.7
50.6,26.2
32,-5
48.3,25.9
30.3,120.2
30.3,120.2
51.7,6.2
51.3,37.5
20,77
50.6,36.6
32.1,118.8
26.1,119.3
29.9,121.5
48,37.8
36.7,117
29.9,121.5
51.7,36.2
48.9,2.3
45.4,36.5
37.8,-97.8
45.5,-73.6
49.4,27
52.8,52.3
50.5,30.5
42.1,21.7
29.9,121.5
22.6,120.3
-40.6,-73.1
29.9,121.5
48.9,2.3
31,121.4
45.6,11.5
32.6,-96.9
23.5,121
54.1,44.9
29.9,121.5
55.2,61.4
45.3,-73.9
55.2,61.4
55.2,59.7
-26.7,-49.2
32.1,118.8
45.5,-73.6
53.2,50.1
47.6,-122.3
50.5,30.5
37.7,-122.5
39.9,116.4
55.5,47.5
53.2,45
48.5,35
1.4,103.8
29.9,121.5
47.9,35.3
30.3,120.2
35.6,139.8
29.9,121.5
39.9,-83
57.1,35.5
58,56.3
51.7,55.4
57.2,65.5
30.3,120.2
28.6,115.9
48.9,2.3
50.5,30.5
55.8,37.6
29.9,121.5
29.9,121.5
54.8,56
56.2,47.3
54,38.5
-22.8,-43.2
45.3,-73.9
55.5,47.5
23.7,90.4
46.1,19.7
47.1,37.5
23,120.2
57.6,39.9
32.1,118.8
45.5,-73.6
50.5,30.5
29.9,121.5
29.9,121.5
24.1,120.7
55.7,37.6
37.2,127.2
32.1,118.8
35.6,139.8
29.9,121.5
39.9,116.4
54.6,52.8
34,-118.3
54.3,48.4
53.9,27.6
48,68
29.9,121.5
34.8,113.7
29.9,121.5
29.9,121.5
45.6,4.8
55.7,12.1
54.8,56
41.9,-87.6
-39.8,-73.2
46.3,48
54.3,48.4
22.3,114.2
46.1,27.2
28.6,115.9
25,121.5
29.9,121.5
48.9,2.3
52.4,37.6
28.6,115.9
50,36.3
37.5,127
55,50.1
56.3,44
50.6,36.6
45.5,-73.6
28.6,115.9
51.7,36.2
28.6,115.9
29.9,121.5
54.6,53.7
35.7,139.7
22.3,114.2
28.6,115.9
29.9,121.5
51.8,55.1
30.3,120.2
22.5,114.1
33.7,73.1
30.3,120.2
22.3,114.2
37.5,127
29.9,121.5
45.5,-73.6
28.6,115.9
44.9,33.8
15.9,108.4
28.6,115.9
-39.8,-73.2
41.9,25.6
-34.6,-58.4
52.4,5.2
4.6,-74.1
54.7,20.5
50.4,30.5
52.8,52.3
-6.2,106.8
45.3,-73.9
56.2,47.3
51.7,39.2
56.2,47.3
32.8,-96.8
35.7,51.4
51.9,13.9
-7.2,112.8
48.5,35
49.4,32.1
37.5,126.7
56.1,40.4
44.8,-93.2
54.8,56
51.7,36.2
49.4,32.1
56.9,35.9
58.5,31.3
56.8,53.2
45,34.1
29.9,121.5
56,40
-22.8,-43.2
55.2,61.4
53.9,27.6
49.8,6.2
30.7,104.1
52.3,21
29.9,121.5
48,37.8
54.8,56
56.9,53.2
35.9,139.6
40.4,-3.7
46.3,48
46.3,48
29.9,121.5
51.7,36.2
29.9,121.5
24.1,120.7
